sentence,target_word,acceptable_targets,variant_lexemes,structure_id,tags,cefr,difficulty,variant_group
The hat is on the shelf.,shelf,,table;chair;bed;floor,be_location,be|preposition_on|article_the|clothes,a1,2,vg_1d6899a8413e6fd0
The hat is on the table.,table,,shelf;chair;bed;floor,be_location,be|preposition_on|article_the|clothes,a1,2,vg_1d6899a8413e6fd0
The hat is on the chair.,chair,,shelf;table;bed;floor,be_location,be|preposition_on|article_the|clothes,a1,2,vg_1d6899a8413e6fd0
The hat is on the bed.,bed,,shelf;table;chair;floor,be_location,be|preposition_on|article_the|clothes,a1,2,vg_1d6899a8413e6fd0
The hat is on the floor.,floor,,shelf;table;chair;bed,be_location,be|preposition_on|article_the|clothes,a1,2,vg_1d6899a8413e6fd0
The keys are in the bowl.,bowl,,bag;box;drawer;pocket,be_location,be|are|preposition_in|article_the|plural,a1,2,vg_0e111b022b54f6dd
The keys are in the bag.,bag,,bowl;box;drawer;pocket,be_location,be|are|preposition_in|article_the|plural,a1,2,vg_0e111b022b54f6dd
The keys are in the box.,box,,bowl;bag;drawer;pocket,be_location,be|are|preposition_in|article_the|plural,a1,2,vg_0e111b022b54f6dd
The keys are in the drawer.,drawer,,bowl;bag;box;pocket,be_location,be|are|preposition_in|article_the|plural,a1,2,vg_0e111b022b54f6dd
The keys are in the pocket.,pocket,,bowl;bag;box;drawer,be_location,be|are|preposition_in|article_the|plural,a1,2,vg_0e111b022b54f6dd
The kitten is playing with yarn.,yarn,,ball;toy,present_continuous,be|present_continuous|play|preposition_with|animals,a1,3,vg_265c43d18c8e3edd
The kitten is playing with ball.,ball,,yarn;toy,present_continuous,be|present_continuous|play|preposition_with|animals,a1,3,vg_265c43d18c8e3edd
The kitten is playing with toy.,toy,,yarn;ball,present_continuous,be|present_continuous|play|preposition_with|animals,a1,3,vg_265c43d18c8e3edd
The milk is in the fridge.,fridge,,bowl;cup,be_location,be|preposition_in|article_the|food,a1,2,vg_8c3ab49255b55fca
The milk is in the bowl.,bowl,,fridge;cup,be_location,be|preposition_in|article_the|food,a1,2,vg_8c3ab49255b55fca
The milk is in the cup.,cup,,fridge;bowl,be_location,be|preposition_in|article_the|food,a1,2,vg_8c3ab49255b55fca
The milk is on the table.,table,,chair;floor;shelf,be_location,be|preposition_on|article_the|food,a1,1,vg_e5ae8c7d968c97d6
The milk is on the chair.,chair,,table;floor;shelf,be_location,be|preposition_on|article_the|food,a1,1,vg_e5ae8c7d968c97d6
The milk is on the floor.,floor,,table;chair;shelf,be_location,be|preposition_on|article_the|food,a1,1,vg_e5ae8c7d968c97d6
The milk is on the shelf.,shelf,,table;chair;floor,be_location,be|preposition_on|article_the|food,a1,1,vg_e5ae8c7d968c97d6
The note is on the fridge.,fridge,,table;wall;door;board,be_location,be|preposition_on|article_the,a1,2,vg_c77b03eef0c7a3d3
The note is on the table.,table,,fridge;wall;door;board,be_location,be|preposition_on|article_the,a1,2,vg_c77b03eef0c7a3d3
The note is on the wall.,wall,,fridge;table;door;board,be_location,be|preposition_on|article_the,a1,2,vg_c77b03eef0c7a3d3
The note is on the door.,door,,fridge;table;wall;board,be_location,be|preposition_on|article_the,a1,2,vg_c77b03eef0c7a3d3
The note is on the board.,board,,fridge;table;wall;door,be_location,be|preposition_on|article_the,a1,2,vg_c77b03eef0c7a3d3
The pen is in the bag.,bag,,box;drawer;pocket;hand,be_location,be|preposition_in|article_the,a1,1,vg_20f737b8250600fe
The pen is in the box.,box,,bag;drawer;pocket;hand,be_location,be|preposition_in|article_the,a1,1,vg_20f737b8250600fe
The pen is in the drawer.,drawer,,bag;box;pocket;hand,be_location,be|preposition_in|article_the,a1,1,vg_20f737b8250600fe
The pen is in the pocket.,pocket,,bag;box;drawer;hand,be_location,be|preposition_in|article_the,a1,1,vg_20f737b8250600fe
The pen is in the hand.,hand,,bag;box;drawer;pocket,be_location,be|preposition_in|article_the,a1,1,vg_20f737b8250600fe
The pen is next to the book.,book,,ruler;pencil;phone;cup,be_location,be|preposition_next_to|article_the,a1,2,vg_ed48c87a064260bf
The pen is next to the ruler.,ruler,,book;pencil;phone;cup,be_location,be|preposition_next_to|article_the,a1,2,vg_ed48c87a064260bf
The pen is next to the pencil.,pencil,,book;ruler;phone;cup,be_location,be|preposition_next_to|article_the,a1,2,vg_ed48c87a064260bf
The pen is next to the phone.,phone,,book;ruler;pencil;cup,be_location,be|preposition_next_to|article_the,a1,2,vg_ed48c87a064260bf
The pen is next to the cup.,cup,,book;ruler;pencil;phone,be_location,be|preposition_next_to|article_the,a1,2,vg_ed48c87a064260bf
The pencil is in my hand.,hand,,bag;box;mouth;pocket,be_location,be|preposition_in|article_the|possessive_my|body_parts,a1,2,vg_c01b35f1c19def42
The pencil is in my bag.,bag,,hand;box;mouth;pocket,be_location,be|preposition_in|article_the|possessive_my|body_parts,a1,2,vg_c01b35f1c19def42
The pencil is in my box.,box,,hand;bag;mouth;pocket,be_location,be|preposition_in|article_the|possessive_my|body_parts,a1,2,vg_c01b35f1c19def42
The pencil is in my mouth.,mouth,,hand;bag;box;pocket,be_location,be|preposition_in|article_the|possessive_my|body_parts,a1,2,vg_c01b35f1c19def42
The pencil is in my pocket.,pocket,,hand;bag;box;mouth,be_location,be|preposition_in|article_the|possessive_my|body_parts,a1,2,vg_c01b35f1c19def42
The pencil is on the paper.,paper,,table;desk;book;floor,be_location,be|preposition_on|article_the,a1,1,vg_bf7de9365e72ab6e
The pencil is on the table.,table,,paper;desk;book;floor,be_location,be|preposition_on|article_the,a1,1,vg_bf7de9365e72ab6e
The pencil is on the desk.,desk,,paper;table;book;floor,be_location,be|preposition_on|article_the,a1,1,vg_bf7de9365e72ab6e
The pencil is on the book.,book,,paper;table;desk;floor,be_location,be|preposition_on|article_the,a1,1,vg_bf7de9365e72ab6e
The pencil is on the floor.,floor,,paper;table;desk;book,be_location,be|preposition_on|article_the,a1,1,vg_bf7de9365e72ab6e
The poster is on the wall.,wall,,door;window;board,be_location,be|preposition_on|article_the,a1,2,vg_776671a8a8fe0c14
The poster is on the door.,door,,wall;window;board,be_location,be|preposition_on|article_the,a1,2,vg_776671a8a8fe0c14
The poster is on the window.,window,,wall;door;board,be_location,be|preposition_on|article_the,a1,2,vg_776671a8a8fe0c14
The poster is on the board.,board,,wall;door;window,be_location,be|preposition_on|article_the,a1,2,vg_776671a8a8fe0c14
The rug is under the bed.,bed,,table;chair;sofa;desk,be_location,be|preposition_under|article_the,a1,2,vg_68c06f9ea76ffe88
The rug is under the table.,table,,bed;chair;sofa;desk,be_location,be|preposition_under|article_the,a1,2,vg_68c06f9ea76ffe88
The rug is under the chair.,chair,,bed;table;sofa;desk,be_location,be|preposition_under|article_the,a1,2,vg_68c06f9ea76ffe88
The rug is under the sofa.,sofa,,bed;table;chair;desk,be_location,be|preposition_under|article_the,a1,2,vg_68c06f9ea76ffe88
The rug is under the desk.,desk,,bed;table;chair;sofa,be_location,be|preposition_under|article_the,a1,2,vg_68c06f9ea76ffe88
The ruler is next to the pen.,pen,,pencil;book;paper;phone,be_location,be|preposition_next_to|article_the,a1,2,vg_dafc437fa5f160db
The ruler is next to the pencil.,pencil,,pen;book;paper;phone,be_location,be|preposition_next_to|article_the,a1,2,vg_dafc437fa5f160db
The ruler is next to the book.,book,,pen;pencil;paper;phone,be_location,be|preposition_next_to|article_the,a1,2,vg_dafc437fa5f160db
The ruler is next to the paper.,paper,,pen;pencil;book;phone,be_location,be|preposition_next_to|article_the,a1,2,vg_dafc437fa5f160db
The ruler is next to the phone.,phone,,pen;pencil;book;paper,be_location,be|preposition_next_to|article_the,a1,2,vg_dafc437fa5f160db
The shoe is on the mat.,mat,,floor;chair;bed;table,be_location,be|preposition_on|article_the|clothes,a1,1,vg_05957430591654c6
The shoe is on the floor.,floor,,mat;chair;bed;table,be_location,be|preposition_on|article_the|clothes,a1,1,vg_05957430591654c6
The shoe is on the chair.,chair,,mat;floor;bed;table,be_location,be|preposition_on|article_the|clothes,a1,1,vg_05957430591654c6
The shoe is on the bed.,bed,,mat;floor;chair;table,be_location,be|preposition_on|article_the|clothes,a1,1,vg_05957430591654c6
The shoe is on the table.,table,,mat;floor;chair;bed,be_location,be|preposition_on|article_the|clothes,a1,1,vg_05957430591654c6
The student is smart.,smart,,smart;quiet;happy;sad;busy;tired;kind,be_adjective,be|adjective|article_the,a1,2,
The student raises a hand.,hand,,book,daily_routines_actions,present_simple|3rd_person|raise|article_a|article_the|body_parts,a1,3,vg_ca32dc355d7a19e4
The student raises a book.,book,,hand,daily_routines_actions,present_simple|3rd_person|raise|article_a|article_the|body_parts,a1,3,vg_ca32dc355d7a19e4
The student sits down.,sits,sit,sits;stands;kneels,daily_routines_actions,present_simple|3rd_person|sit|particle_down,a1,3,
The students listen to music.,music,,teacher;bird;song;bell,daily_routines_actions,present_simple|3rd_person_plural|listen|preposition_to,a1,2,vg_00c4c8087381449b
The students listen to teacher.,teacher,,music;bird;song;bell,daily_routines_actions,present_simple|3rd_person_plural|listen|preposition_to,a1,2,vg_00c4c8087381449b
The students listen to bird.,bird,,music;teacher;song;bell,daily_routines_actions,present_simple|3rd_person_plural|listen|preposition_to,a1,2,vg_00c4c8087381449b
The students listen to song.,song,,music;teacher;bird;bell,daily_routines_actions,present_simple|3rd_person_plural|listen|preposition_to,a1,2,vg_00c4c8087381449b
The students listen to bell.,bell,,music;teacher;bird;song,daily_routines_actions,present_simple|3rd_person_plural|listen|preposition_to,a1,2,vg_00c4c8087381449b
The teacher is good.,good,,good;nice;kind;happy;tired;busy;smart,be_adjective,be|adjective|article_the,a1,1,
The teacher is nice.,nice,,nice;kind;good;happy;tired;busy;smart,be_adjective,be|adjective|article_the,a1,1,
The teacher is pointing.,pointing,,pointing;writing;reading;talking;walking;standing,present_continuous,be|present_continuous|article_the,a1,2,
The teacher is talking.,talking,,talking;reading;writing;walking;standing;pointing;singing,present_continuous,be|present_continuous|article_the,a1,2,
The teacher is writing.,writing,,writing;reading;talking;walking;standing;pointing;singing,present_continuous,be|present_continuous|article_the,a1,2,
The teacher opens the book.,book,,door;window;box;bag,daily_routines_actions,present_simple|3rd_person|open|article_the,a1,2,vg_82c5eaa3cf85dd77
The teacher opens the door.,door,,book;window;box;bag,daily_routines_actions,present_simple|3rd_person|open|article_the,a1,2,vg_82c5eaa3cf85dd77
The teacher opens the window.,window,,book;door;box;bag,daily_routines_actions,present_simple|3rd_person|open|article_the,a1,2,vg_82c5eaa3cf85dd77
The teacher opens the box.,box,,book;door;window;bag,daily_routines_actions,present_simple|3rd_person|open|article_the,a1,2,vg_82c5eaa3cf85dd77
The teacher opens the bag.,bag,,book;door;window;box,daily_routines_actions,present_simple|3rd_person|open|article_the,a1,2,vg_82c5eaa3cf85dd77
The teacher rings the bell.,bell,,phone;alarm,daily_routines_actions,present_simple|3rd_person|ring|article_the,a1,3,vg_e8e322773c1f47f2
The teacher rings the phone.,phone,,bell;alarm,daily_routines_actions,present_simple|3rd_person|ring|article_the,a1,3,vg_e8e322773c1f47f2
The teacher rings the alarm.,alarm,,bell;phone,daily_routines_actions,present_simple|3rd_person|ring|article_the,a1,3,vg_e8e322773c1f47f2
The toy is under the sofa.,sofa,,table;chair;bed;desk,be_location,be|preposition_under|article_the,a1,1,vg_e60f872b44d35286
The toy is under the table.,table,,sofa;chair;bed;desk,be_location,be|preposition_under|article_the,a1,1,vg_e60f872b44d35286
The toy is under the chair.,chair,,sofa;table;bed;desk,be_location,be|preposition_under|article_the,a1,1,vg_e60f872b44d35286
The toy is under the bed.,bed,,sofa;table;chair;desk,be_location,be|preposition_under|article_the,a1,1,vg_e60f872b44d35286
The toy is under the desk.,desk,,sofa;table;chair;bed,be_location,be|preposition_under|article_the,a1,1,vg_e60f872b44d35286
Their boat is slow.,slow,,slow;fast;old;new;big;small,be_adjective,be|adjective|possessive_their|transport,a1,2,
Their car is fast.,fast,,fast;slow;old;new;big;small,be_adjective,be|adjective|possessive_their|transport,a1,2,
Their car is old.,old,,old;new;fast;slow;big;small,be_adjective,be|adjective|possessive_their|transport,a1,2,
There are eight boys in the yard.,boys,boy,boys;girls;dogs;cats;children,existential_there,existential|there_are|numbers|preposition_in|article_the|plural,a1,3,
There are five apples in the box.,apples,apple,apples;oranges;balls;cookies;eggs,existential_there,existential|there_are|numbers|preposition_in|article_the|plural|food,a1,3,
There are five boxes.,boxes,box,boxes;bags;hats;balls,existential_there,existential|there_are|numbers|plural,a1,2,
There are five girls in the room.,girls,girl,girls;boys;dogs;cats;children;teachers,existential_there,existential|there_are|numbers|preposition_in|article_the|plural,a1,3,
There are five pencils.,pencils,pencil,pencils;pens;rulers;books;hats,existential_there,existential|there_are|numbers|plural,a1,2,
There are four birds.,birds,bird,birds;cats;dogs;hats;balls,existential_there,existential|there_are|numbers|plural|animals,a1,2,
There are four books in the bag.,books,book,books;pens;hats;balls,existential_there,existential|there_are|numbers|preposition_in|article_the|plural,a1,3,
There are four oranges in the box.,oranges,orange,oranges;apples;eggs;balls,existential_there,existential|there_are|numbers|preposition_in|article_the|plural|food,a1,3,
There are four pears in the bowl.,pears,pear,pears;apples;oranges;eggs;cookies,existential_there,existential|there_are|numbers|preposition_in|article_the|plural|food,a1,3,
There are four pens in the drawer.,pens,pen,pens;pencils;rulers;books;hats,existential_there,existential|there_are|numbers|preposition_in|article_the|plural,a1,3,
There are four students in the room.,students,student,students;teachers;boys;girls;children,existential_there,existential|there_are|numbers|preposition_in|article_the|plural,a1,3,
There are six books on the shelf.,books,book,books;pens;hats;balls,existential_there,existential|there_are|numbers|preposition_on|article_the|plural,a1,3,
There are six green chairs.,chairs,chair,chairs;tables;cars;hats;balls,existential_there,existential|there_are|numbers|color|plural,a1,3,
There are ten small fish.,fish,,fish;cats;dogs;birds;balls,existential_there,existential|there_are|numbers|adjective|plural|animals,a1,3,
There are three bags on the floor.,bags,bag,bags;hats;balls;books;cars,existential_there,existential|there_are|numbers|preposition_on|article_the|plural,a1,3,
There are three children in the park.,children,child,children;boys;girls;dogs;cats,existential_there,existential|there_are|numbers|preposition_in|article_the|plural|irregular_plural,a1,3,
There are three pens on the desk.,pens,pen,pens;pencils;books;rulers;hats,existential_there,existential|there_are|numbers|preposition_on|article_the|plural,a1,3,
There are three pens.,pens,pen,pens;pencils;books;rulers;hats,existential_there,existential|there_are|numbers|plural,a1,2,
There are three red kites.,kites,kite,kites;balls;cars;hats;flowers,existential_there,existential|there_are|numbers|color|plural,a1,3,
There are three round balls.,balls,ball,balls;tables;hats;clocks;coins,existential_there,existential|there_are|numbers|adjective|plural,a1,3,
There are three yellow bananas.,bananas,banana,bananas;apples;flowers;hats,existential_there,existential|there_are|numbers|color|plural|food,a1,3,
There are two bags on the bike.,bags,bag,bags;baskets;boxes;hats,existential_there,existential|there_are|numbers|preposition_on|article_the|plural,a1,3,
There are two bags on the chair.,bags,bag,bags;hats;balls;books,existential_there,existential|there_are|numbers|preposition_on|article_the|plural,a1,3,
There are two big boxes.,boxes,box,boxes;bags;cars;hats;balls,existential_there,existential|there_are|numbers|adjective|plural,a1,3,
There are two birds in the sky.,birds,bird,birds;clouds;planes;kites,existential_there,existential|there_are|numbers|preposition_in|article_the|plural|animals,a1,3,
There are two cats on the bed.,cats,cat,cats;dogs;birds;toys;pillows,existential_there,existential|there_are|numbers|preposition_on|article_the|plural|animals,a1,3,
There are two clean cups.,cups,cup,cups;plates;glasses;bowls;spoons,existential_there,existential|there_are|numbers|adjective|plural,a1,3,
There are two clean desks.,desks,desk,desks;tables;chairs;cars;hats,existential_there,existential|there_are|numbers|adjective|plural,a1,3,
There are two doctors in the office.,doctors,doctor,doctors;teachers;nurses;workers;students,existential_there,existential|there_are|numbers|preposition_in|article_the|plural|people,a1,3,
There are two empty bags.,bags,bag,bags;boxes;cups;bottles;cans,existential_there,existential|there_are|numbers|adjective|plural,a1,3,
